,ex_name,userId,Reference,SampleA,SampleB,choice_answerTimbre,choice_answerRhythm,choice_answerMelody,choice_answerTotal,choice_time
14456,ex202407,user9,set12/1/guitar/X_2026-5.wav,set12/1/guitar/A_2042-35.wav,set12/1/guitar/B_1886-22.wav,B-,B-,NA,B-,41090
14457,ex202407,user9,set12/3/bass/X_1903-26.wav,set12/3/bass/A_2088-38.wav,set12/3/bass/B_2038-13.wav,A-,NA,A-,A-,32030
14459,ex202407,user9,set12/1/residuals/X_2026-7.wav,set12/1/residuals/A_2042-30.wav,set12/1/residuals/B_1886-44.wav,A-,A-,NA,A-,31331
14460,ex202407,user9,set12/3/piano/X_1903-23.wav,set12/3/piano/A_2088-36.wav,set12/3/piano/B_2038-16.wav,B-,A-,A-,A-,51689
14465,ex202407,user9,set12/3/residuals/X_1903-1.wav,set12/3/residuals/A_2088-26.wav,set12/3/residuals/B_2038-34.wav,NA,A-,NA,A-,43997
14466,ex202407,user9,set12/0/mix/X_1876-20.wav,set12/0/mix/A_2086-2.wav,set12/0/mix/B_1951-3.wav,NA,A-,A-,A-,59807
14469,ex202407,user9,set12/0/residuals/X_1876-5.wav,set12/0/residuals/A_2086-36.wav,set12/0/residuals/B_1951-23.wav,A-,NA,NA,A-,20498
14471,ex202407,user9,set12/3/mix/X_1903-6.wav,set12/3/mix/A_2088-13.wav,set12/3/mix/B_2038-51.wav,A-,A-,A-,A-,54649
14476,ex202407,user9,set12/0/drums/X_1876-29.wav,set12/0/drums/A_2086-21.wav,set12/0/drums/B_1951-5.wav,B-,A-,A-,A-,21398
14478,ex202407,user9,set12/0/guitar/X_1876-8.wav,set12/0/guitar/A_2086-11.wav,set12/0/guitar/B_1951-22.wav,A-,A-,A-,A-,26482
14480,ex202407,user9,set12/2/residuals/X_2081-16.wav,set12/2/residuals/A_1972-22.wav,set12/2/residuals/B_1996-53.wav,NA,A-,A-,A-,39409
14482,ex202407,user9,set12/3/drums/X_1903-36.wav,set12/3/drums/A_2088-37.wav,set12/3/drums/B_2038-37.wav,A-,A-,A+,A-,49231
14483,ex202407,user9,set12/2/mix/X_2081-25.wav,set12/2/mix/A_1972-2.wav,set12/2/mix/B_1996-50.wav,A+,A+,A+,A+,28366
14485,ex202407,user9,set12/1/piano/X_2026-29.wav,set12/1/piano/A_2042-36.wav,set12/1/piano/B_1886-18.wav,NA,A-,A-,A-,35887
14489,ex202407,user9,set12/3/guitar/X_1903-42.wav,set12/3/guitar/A_2088-43.wav,set12/3/guitar/B_2038-54.wav,NA,A-,A-,A-,28219
14492,ex202407,user9,set12/2/piano/X_2081-4.wav,set12/2/piano/A_1972-55.wav,set12/2/piano/B_1996-23.wav,B-,B-,B-,B-,33055
14497,ex202407,user9,set12/0/piano/X_1876-23.wav,set12/0/piano/A_2086-3.wav,set12/0/piano/B_1951-5.wav,NA,NA,B-,B-,24711
14498,ex202407,user9,set12/1/mix/X_2026-10.wav,set12/1/mix/A_2042-29.wav,set12/1/mix/B_1886-21.wav,A+,A-,A+,A+,19286
14500,ex202407,user9,set12/0/bass/X_1876-18.wav,set12/0/bass/A_2086-30.wav,set12/0/bass/B_1951-24.wav,A-,A-,A-,A-,37446
14501,ex202407,user9,set12/1/drums/X_2026-25.wav,set12/1/drums/A_2042-27.wav,set12/1/drums/B_1886-38.wav,B-,A-,A-,A-,18051
14502,ex202407,user125,set15/1/residuals/X_1977-40.wav,set15/1/residuals/A_1902-37.wav,set15/1/residuals/B_2050-39.wav,B-,NA,NA,B-,39398
14505,ex202407,user125,set15/2/drums/X_1882-42.wav,set15/2/drums/A_1990-53.wav,set15/2/drums/B_1897-47.wav,NA,B-,NA,B-,39868
14509,ex202407,user125,set15/1/piano/X_1977-30.wav,set15/1/piano/A_1902-7.wav,set15/1/piano/B_2050-5.wav,A-,NA,NA,A-,69888
14510,ex202407,user125,set15/0/bass/X_1925-31.wav,set15/0/bass/A_1986-8.wav,set15/0/bass/B_1898-29.wav,B-,NA,B-,B-,40424
14514,ex202407,user125,set15/3/bass/X_2016-49.wav,set15/3/bass/A_1990-15.wav,set15/3/bass/B_2030-32.wav,A-,B-,B-,B-,102183
14517,ex202407,user125,set15/2/piano/X_1882-24.wav,set15/2/piano/A_1990-34.wav,set15/2/piano/B_1897-26.wav,NA,B-,NA,B-,63478
14520,ex202407,user125,set15/2/bass/X_1882-39.wav,set15/2/bass/A_1990-12.wav,set15/2/bass/B_1897-27.wav,B-,B-,NA,B-,41575
14522,ex202407,user125,set15/2/guitar/X_1882-9.wav,set15/2/guitar/A_1990-13.wav,set15/2/guitar/B_1897-25.wav,NA,A-,NA,A-,63852
14524,ex202407,user125,set15/3/residuals/X_2016-29.wav,set15/3/residuals/A_1990-42.wav,set15/3/residuals/B_2030-57.wav,NA,NA,A-,A-,42979
14525,ex202407,user125,set15/0/piano/X_1925-16.wav,set15/0/piano/A_1986-32.wav,set15/0/piano/B_1898-5.wav,A-,NA,NA,A-,41022
14528,ex202407,user125,set15/1/guitar/X_1977-31.wav,set15/1/guitar/A_1902-15.wav,set15/1/guitar/B_2050-22.wav,B-,NA,NA,B-,39420
14530,ex202407,user125,set15/2/mix/X_1882-22.wav,set15/2/mix/A_1990-61.wav,set15/2/mix/B_1897-56.wav,B-,NA,NA,B-,34694
14531,ex202407,user125,set15/1/mix/X_1977-28.wav,set15/1/mix/A_1902-3.wav,set15/1/mix/B_2050-36.wav,B-,NA,B-,B-,23235
14532,ex202407,user125,set15/1/bass/X_1977-11.wav,set15/1/bass/A_1902-32.wav,set15/1/bass/B_2050-2.wav,B-,NA,NA,B-,76061
14533,ex202407,user125,set15/1/drums/X_1977-40.wav,set15/1/drums/A_1902-48.wav,set15/1/drums/B_2050-43.wav,B-,B-,NA,B-,36421
14534,ex202407,user125,set15/3/piano/X_2016-39.wav,set15/3/piano/A_1990-28.wav,set15/3/piano/B_2030-4.wav,B-,NA,NA,B-,40058
14535,ex202407,user125,set15/3/drums/X_2016-15.wav,set15/3/drums/A_1990-48.wav,set15/3/drums/B_2030-9.wav,B-,A-,NA,A-,61973
14536,ex202407,user125,set15/3/guitar/X_2016-45.wav,set15/3/guitar/A_1990-76.wav,set15/3/guitar/B_2030-62.wav,B-,NA,NA,B-,57454
14537,ex202407,user125,set15/0/mix/X_1925-18.wav,set15/0/mix/A_1986-9.wav,set15/0/mix/B_1898-46.wav,B-,B-,NA,B-,30124
14543,ex202407,user125,set15/2/residuals/X_1882-2.wav,set15/2/residuals/A_1990-16.wav,set15/2/residuals/B_1897-43.wav,A-,NA,NA,A-,56371
14545,ex202407,user125,set15/0/drums/X_1925-27.wav,set15/0/drums/A_1986-49.wav,set15/0/drums/B_1898-18.wav,A-,NA,NA,A-,33940
14546,ex202407,user125,set15/0/residuals/X_1925-6.wav,set15/0/residuals/A_1986-7.wav,set15/0/residuals/B_1898-31.wav,B-,NA,NA,B-,47285
14549,ex202407,user125,set15/3/mix/X_2016-28.wav,set15/3/mix/A_1990-30.wav,set15/3/mix/B_2030-11.wav,NA,NA,B-,B-,80745
14550,ex202407,user125,set15/0/guitar/X_1925-2.wav,set15/0/guitar/A_1986-54.wav,set15/0/guitar/B_1898-35.wav,B-,B-,NA,B-,34460
14552,ex202407,user41,set15/0/mix/X_1925-18.wav,set15/0/mix/A_1986-9.wav,set15/0/mix/B_1898-46.wav,B-,A-,B-,B-,38653
14558,ex202407,user41,set15/3/drums/X_2016-15.wav,set15/3/drums/A_1990-48.wav,set15/3/drums/B_2030-9.wav,B+,A+,NA,A-,21740
14559,ex202407,user41,set15/2/drums/X_1882-42.wav,set15/2/drums/A_1990-53.wav,set15/2/drums/B_1897-47.wav,NA,B-,NA,B-,21878
14560,ex202407,user41,set15/0/residuals/X_1925-6.wav,set15/0/residuals/A_1986-7.wav,set15/0/residuals/B_1898-31.wav,B-,B-,NA,B-,20613
14562,ex202407,user41,set15/2/bass/X_1882-39.wav,set15/2/bass/A_1990-12.wav,set15/2/bass/B_1897-27.wav,A-,B-,NA,B-,24097
14563,ex202407,user41,set15/3/bass/X_2016-49.wav,set15/3/bass/A_1990-15.wav,set15/3/bass/B_2030-32.wav,A+,B-,A+,A-,23646
14567,ex202407,user41,set15/2/residuals/X_1882-2.wav,set15/2/residuals/A_1990-16.wav,set15/2/residuals/B_1897-43.wav,A-,B-,A-,A-,27115
14568,ex202407,user41,set15/1/residuals/X_1977-40.wav,set15/1/residuals/A_1902-37.wav,set15/1/residuals/B_2050-39.wav,B-,A-,A-,A-,44759
14570,ex202407,user41,set15/2/guitar/X_1882-9.wav,set15/2/guitar/A_1990-13.wav,set15/2/guitar/B_1897-25.wav,B-,NA,A-,A-,45495
14572,ex202407,user41,set15/3/piano/X_2016-39.wav,set15/3/piano/A_1990-28.wav,set15/3/piano/B_2030-4.wav,B+,A-,B-,B-,29258
14573,ex202407,user41,set15/0/piano/X_1925-16.wav,set15/0/piano/A_1986-32.wav,set15/0/piano/B_1898-5.wav,A-,A-,NA,A-,32624
14574,ex202407,user41,set15/1/guitar/X_1977-31.wav,set15/1/guitar/A_1902-15.wav,set15/1/guitar/B_2050-22.wav,B-,A-,A-,A-,40976
14576,ex202407,user41,set15/1/mix/X_1977-28.wav,set15/1/mix/A_1902-3.wav,set15/1/mix/B_2050-36.wav,A-,B+,B+,B-,22726
14578,ex202407,user41,set15/1/bass/X_1977-11.wav,set15/1/bass/A_1902-32.wav,set15/1/bass/B_2050-2.wav,A-,A-,A-,A-,32741
14581,ex202407,user41,set15/1/drums/X_1977-40.wav,set15/1/drums/A_1902-48.wav,set15/1/drums/B_2050-43.wav,B-,A-,NA,A-,18937
14582,ex202407,user41,set15/3/residuals/X_2016-29.wav,set15/3/residuals/A_1990-42.wav,set15/3/residuals/B_2030-57.wav,NA,A-,A-,A-,22837
14583,ex202407,user41,set15/3/guitar/X_2016-45.wav,set15/3/guitar/A_1990-76.wav,set15/3/guitar/B_2030-62.wav,A-,NA,A-,A-,43283
14584,ex202407,user41,set15/3/mix/X_2016-28.wav,set15/3/mix/A_1990-30.wav,set15/3/mix/B_2030-11.wav,B-,A-,B+,B-,26316
14586,ex202407,user41,set15/0/drums/X_1925-27.wav,set15/0/drums/A_1986-49.wav,set15/0/drums/B_1898-18.wav,A+,A-,NA,A-,21359
14590,ex202407,user41,set15/2/mix/X_1882-22.wav,set15/2/mix/A_1990-61.wav,set15/2/mix/B_1897-56.wav,B-,B+,B-,B-,33669
14593,ex202407,user41,set15/0/guitar/X_1925-2.wav,set15/0/guitar/A_1986-54.wav,set15/0/guitar/B_1898-35.wav,A-,B-,B-,B-,31280
14594,ex202407,user41,set15/1/piano/X_1977-30.wav,set15/1/piano/A_1902-7.wav,set15/1/piano/B_2050-5.wav,B-,A-,A-,A-,54495
14597,ex202407,user41,set15/2/piano/X_1882-24.wav,set15/2/piano/A_1990-34.wav,set15/2/piano/B_1897-26.wav,A-,NA,A-,A-,24365
14599,ex202407,user41,set15/0/bass/X_1925-31.wav,set15/0/bass/A_1986-8.wav,set15/0/bass/B_1898-29.wav,A-,A+,A-,A-,27682
14603,ex202407,user202,set15/3/piano/X_2016-39.wav,set15/3/piano/A_1990-28.wav,set15/3/piano/B_2030-4.wav,NA,B-,NA,B-,77814
14608,ex202407,user202,set15/0/bass/X_1925-31.wav,set15/0/bass/A_1986-8.wav,set15/0/bass/B_1898-29.wav,A-,B+,B+,B-,49354
14609,ex202407,user202,set15/2/piano/X_1882-24.wav,set15/2/piano/A_1990-34.wav,set15/2/piano/B_1897-26.wav,A-,B-,NA,A-,64374
14611,ex202407,user202,set15/2/mix/X_1882-22.wav,set15/2/mix/A_1990-61.wav,set15/2/mix/B_1897-56.wav,B-,B-,B+,B-,37599
14612,ex202407,user202,set15/2/guitar/X_1882-9.wav,set15/2/guitar/A_1990-13.wav,set15/2/guitar/B_1897-25.wav,B-,A-,A-,A-,61692
14614,ex202407,user202,set15/1/guitar/X_1977-31.wav,set15/1/guitar/A_1902-15.wav,set15/1/guitar/B_2050-22.wav,B-,NA,B-,B-,49973
14616,ex202407,user202,set15/1/drums/X_1977-40.wav,set15/1/drums/A_1902-48.wav,set15/1/drums/B_2050-43.wav,B-,B-,B+,B-,36760
14618,ex202407,user202,set15/3/guitar/X_2016-45.wav,set15/3/guitar/A_1990-76.wav,set15/3/guitar/B_2030-62.wav,NA,B-,B-,B-,60890
14620,ex202407,user202,set15/0/guitar/X_1925-2.wav,set15/0/guitar/A_1986-54.wav,set15/0/guitar/B_1898-35.wav,NA,B+,B+,B-,44386
14623,ex202407,user202,set15/1/mix/X_1977-28.wav,set15/1/mix/A_1902-3.wav,set15/1/mix/B_2050-36.wav,B+,B+,B+,B+,59900
14626,ex202407,user202,set15/2/bass/X_1882-39.wav,set15/2/bass/A_1990-12.wav,set15/2/bass/B_1897-27.wav,B-,B+,B-,B-,57000
14628,ex202407,user202,set15/1/bass/X_1977-11.wav,set15/1/bass/A_1902-32.wav,set15/1/bass/B_2050-2.wav,A-,NA,A-,A-,69682
14629,ex202407,user202,set15/0/residuals/X_1925-6.wav,set15/0/residuals/A_1986-7.wav,set15/0/residuals/B_1898-31.wav,NA,B-,B-,B-,37173
14631,ex202407,user202,set15/0/mix/X_1925-18.wav,set15/0/mix/A_1986-9.wav,set15/0/mix/B_1898-46.wav,NA,B-,B-,B-,49687
14632,ex202407,user202,set15/3/mix/X_2016-28.wav,set15/3/mix/A_1990-30.wav,set15/3/mix/B_2030-11.wav,B-,B-,B+,B-,51136
14635,ex202407,user202,set15/3/drums/X_2016-15.wav,set15/3/drums/A_1990-48.wav,set15/3/drums/B_2030-9.wav,B-,B-,B-,B-,78452
14637,ex202407,user202,set15/1/piano/X_1977-30.wav,set15/1/piano/A_1902-7.wav,set15/1/piano/B_2050-5.wav,A-,A-,A-,A-,67532
14638,ex202407,user202,set15/0/piano/X_1925-16.wav,set15/0/piano/A_1986-32.wav,set15/0/piano/B_1898-5.wav,NA,A-,NA,A-,58669
14641,ex202407,user202,set15/2/drums/X_1882-42.wav,set15/2/drums/A_1990-53.wav,set15/2/drums/B_1897-47.wav,NA,B+,B-,B-,96357
14643,ex202407,user202,set15/3/bass/X_2016-49.wav,set15/3/bass/A_1990-15.wav,set15/3/bass/B_2030-32.wav,A-,B-,B-,B-,41925
14644,ex202407,user202,set15/0/drums/X_1925-27.wav,set15/0/drums/A_1986-49.wav,set15/0/drums/B_1898-18.wav,A+,NA,A-,A+,61722
14648,ex202407,user202,set15/2/residuals/X_1882-2.wav,set15/2/residuals/A_1990-16.wav,set15/2/residuals/B_1897-43.wav,A-,NA,A-,A-,93690
14649,ex202407,user202,set15/1/residuals/X_1977-40.wav,set15/1/residuals/A_1902-37.wav,set15/1/residuals/B_2050-39.wav,B-,A-,A+,A-,81146
14650,ex202407,user202,set15/3/residuals/X_2016-29.wav,set15/3/residuals/A_1990-42.wav,set15/3/residuals/B_2030-57.wav,B-,NA,NA,B-,126593
14652,ex202407,user15,set12/2/residuals/X_2081-16.wav,set12/2/residuals/A_1972-22.wav,set12/2/residuals/B_1996-53.wav,B-,B-,B+,B+,41919
14653,ex202407,user15,set12/2/piano/X_2081-4.wav,set12/2/piano/A_1972-55.wav,set12/2/piano/B_1996-23.wav,A-,A+,A+,A+,30992
14654,ex202407,user15,set12/1/bass/X_2026-9.wav,set12/1/bass/A_2042-22.wav,set12/1/bass/B_1886-47.wav,A+,A+,A+,A+,28667
14657,ex202407,user15,set12/0/residuals/X_1876-5.wav,set12/0/residuals/A_2086-36.wav,set12/0/residuals/B_1951-23.wav,A+,A+,A+,A+,21320
14658,ex202407,user15,set12/3/mix/X_1903-6.wav,set12/3/mix/A_2088-13.wav,set12/3/mix/B_2038-51.wav,B-,B+,B+,B+,92281
14661,ex202407,user15,set12/2/bass/X_2081-35.wav,set12/2/bass/A_1972-9.wav,set12/2/bass/B_1996-20.wav,NA,B+,B+,B+,21521
14662,ex202407,user15,set12/1/residuals/X_2026-7.wav,set12/1/residuals/A_2042-30.wav,set12/1/residuals/B_1886-44.wav,A-,A+,A+,A+,20038
14663,ex202407,user15,set12/1/drums/X_2026-25.wav,set12/1/drums/A_2042-27.wav,set12/1/drums/B_1886-38.wav,A+,A+,NA,A+,19007
14665,ex202407,user15,set12/0/guitar/X_1876-8.wav,set12/0/guitar/A_2086-11.wav,set12/0/guitar/B_1951-22.wav,A+,A+,A-,A+,34199
14669,ex202407,user15,set12/2/drums/X_2081-13.wav,set12/2/drums/A_1972-12.wav,set12/2/drums/B_1996-29.wav,A+,A+,NA,A+,21729
14672,ex202407,user15,set12/3/piano/X_1903-23.wav,set12/3/piano/A_2088-36.wav,set12/3/piano/B_2038-16.wav,A+,B-,B+,B+,26882
14675,ex202407,user15,set12/0/bass/X_1876-18.wav,set12/0/bass/A_2086-30.wav,set12/0/bass/B_1951-24.wav,A+,A+,A+,A+,21146
14680,ex202407,user15,set12/0/drums/X_1876-29.wav,set12/0/drums/A_2086-21.wav,set12/0/drums/B_1951-5.wav,NA,B-,NA,B-,35738
14681,ex202407,user15,set12/2/guitar/X_2081-35.wav,set12/2/guitar/A_1972-59.wav,set12/2/guitar/B_1996-2.wav,A-,A+,A+,A+,23755
14682,ex202407,user15,set12/0/piano/X_1876-23.wav,set12/0/piano/A_2086-3.wav,set12/0/piano/B_1951-5.wav,A-,NA,A+,A+,29427
14683,ex202407,user15,set12/3/residuals/X_1903-1.wav,set12/3/residuals/A_2088-26.wav,set12/3/residuals/B_2038-34.wav,A+,A+,A+,A+,18386
14684,ex202407,user15,set12/3/drums/X_1903-36.wav,set12/3/drums/A_2088-37.wav,set12/3/drums/B_2038-37.wav,A+,A-,NA,A+,27305
14690,ex202407,user15,set12/3/guitar/X_1903-42.wav,set12/3/guitar/A_2088-43.wav,set12/3/guitar/B_2038-54.wav,A+,A+,A+,A+,22075
14693,ex202407,user15,set12/0/mix/X_1876-20.wav,set12/0/mix/A_2086-2.wav,set12/0/mix/B_1951-3.wav,A-,A-,B-,B-,36888
14695,ex202407,user15,set12/2/mix/X_2081-25.wav,set12/2/mix/A_1972-2.wav,set12/2/mix/B_1996-50.wav,A+,A+,A+,A+,16964
14696,ex202407,user15,set12/3/bass/X_1903-26.wav,set12/3/bass/A_2088-38.wav,set12/3/bass/B_2038-13.wav,NA,B-,B+,B+,29427
14697,ex202407,user15,set12/1/guitar/X_2026-5.wav,set12/1/guitar/A_2042-35.wav,set12/1/guitar/B_1886-22.wav,A+,A+,A+,A+,18635
14698,ex202407,user15,set12/1/mix/X_2026-10.wav,set12/1/mix/A_2042-29.wav,set12/1/mix/B_1886-21.wav,A+,A+,A+,A+,20780
14700,ex202407,user15,set12/1/piano/X_2026-29.wav,set12/1/piano/A_2042-36.wav,set12/1/piano/B_1886-18.wav,A+,A+,A+,A+,19210
14702,ex202407,user90,set17/0/guitar/X_2004-37.wav,set17/0/guitar/A_1880-38.wav,set17/0/guitar/B_2031-28.wav,A-,B+,B-,B-,33725
14703,ex202407,user90,set17/1/mix/X_1962-16.wav,set17/1/mix/A_1943-29.wav,set17/1/mix/B_2036-36.wav,A+,B+,B-,B-,34284
14704,ex202407,user90,set17/1/bass/X_1962-39.wav,set17/1/bass/A_1943-21.wav,set17/1/bass/B_2036-30.wav,A+,B-,B-,B-,41458
14706,ex202407,user90,set17/3/residuals/X_1994-28.wav,set17/3/residuals/A_1993-17.wav,set17/3/residuals/B_2030-13.wav,B-,A-,A-,A-,45108
14708,ex202407,user90,set17/0/drums/X_2004-11.wav,set17/0/drums/A_1880-3.wav,set17/0/drums/B_2031-27.wav,NA,B+,NA,B+,34049
14709,ex202407,user90,set17/3/bass/X_1994-32.wav,set17/3/bass/A_1993-61.wav,set17/3/bass/B_2030-20.wav,B-,A-,A-,A-,39593
14710,ex202407,user90,set17/2/bass/X_1928-18.wav,set17/2/bass/A_2054-43.wav,set17/2/bass/B_2040-44.wav,A+,A+,A+,A+,29785
14713,ex202407,user90,set17/2/residuals/X_1928-13.wav,set17/2/residuals/A_2054-45.wav,set17/2/residuals/B_2040-22.wav,A-,A+,A-,A-,32354
14717,ex202407,user90,set17/1/guitar/X_1962-15.wav,set17/1/guitar/A_1943-31.wav,set17/1/guitar/B_2036-32.wav,B-,B+,B+,B+,20640
14718,ex202407,user90,set17/0/bass/X_2004-11.wav,set17/0/bass/A_1880-41.wav,set17/0/bass/B_2031-42.wav,A-,A-,A-,A-,59534
14719,ex202407,user90,set17/0/piano/X_2004-40.wav,set17/0/piano/A_1880-35.wav,set17/0/piano/B_2031-35.wav,A-,NA,B-,B-,52014
14720,ex202407,user90,set17/1/drums/X_1962-23.wav,set17/1/drums/A_1943-3.wav,set17/1/drums/B_2036-20.wav,NA,B+,NA,B+,28415
14723,ex202407,user90,set17/3/guitar/X_1994-30.wav,set17/3/guitar/A_1993-11.wav,set17/3/guitar/B_2030-25.wav,B+,B+,B-,B+,31333
14725,ex202407,user90,set17/1/piano/X_1962-37.wav,set17/1/piano/A_1943-40.wav,set17/1/piano/B_2036-32.wav,B+,B-,B-,B+,30063
14727,ex202407,user90,set17/1/residuals/X_1962-20.wav,set17/1/residuals/A_1943-35.wav,set17/1/residuals/B_2036-20.wav,A+,B-,B-,A-,45659
14731,ex202407,user90,set17/3/piano/X_1994-38.wav,set17/3/piano/A_1993-7.wav,set17/3/piano/B_2030-65.wav,B-,B-,A-,B-,42643
14734,ex202407,user90,set17/0/mix/X_2004-34.wav,set17/0/mix/A_1880-25.wav,set17/0/mix/B_2031-9.wav,A+,A-,A+,A+,33673
14736,ex202407,user90,set17/2/drums/X_1928-23.wav,set17/2/drums/A_2054-45.wav,set17/2/drums/B_2040-18.wav,NA,B-,NA,B-,29803
14739,ex202407,user90,set17/3/mix/X_1994-33.wav,set17/3/mix/A_1993-10.wav,set17/3/mix/B_2030-49.wav,B-,B+,B+,B+,32925
14740,ex202407,user90,set17/2/guitar/X_1928-25.wav,set17/2/guitar/A_2054-44.wav,set17/2/guitar/B_2040-16.wav,A-,B-,B-,B-,43345
14741,ex202407,user90,set17/2/piano/X_1928-9.wav,set17/2/piano/A_2054-41.wav,set17/2/piano/B_2040-35.wav,A-,B-,B-,B-,46642
14742,ex202407,user90,set17/3/drums/X_1994-16.wav,set17/3/drums/A_1993-15.wav,set17/3/drums/B_2030-58.wav,NA,A-,NA,A-,21754
14746,ex202407,user90,set17/2/mix/X_1928-28.wav,set17/2/mix/A_2054-10.wav,set17/2/mix/B_2040-7.wav,A-,A-,B-,A-,38533
14750,ex202407,user90,set17/0/residuals/X_2004-21.wav,set17/0/residuals/A_1880-29.wav,set17/0/residuals/B_2031-22.wav,A-,A-,A+,A-,48475
14751,ex202407,user70,set28/3/piano/X_1943-35.wav,set28/3/piano/A_2086-3.wav,set28/3/piano/B_1975-19.wav,A-,B+,NA,B-,21968
14753,ex202407,user70,set28/0/drums/X_1895-3.wav,set28/0/drums/A_1891-49.wav,set28/0/drums/B_1898-18.wav,NA,A-,A-,A-,35062
14756,ex202407,user70,set28/0/guitar/X_1895-1.wav,set28/0/guitar/A_1891-27.wav,set28/0/guitar/B_1898-38.wav,NA,A-,NA,A-,17801
14758,ex202407,user70,set28/0/residuals/X_1895-10.wav,set28/0/residuals/A_1891-52.wav,set28/0/residuals/B_1898-31.wav,A-,B-,NA,A-,17829
14761,ex202407,user70,set28/2/guitar/X_1978-32.wav,set28/2/guitar/A_1973-40.wav,set28/2/guitar/B_1995-37.wav,NA,A-,A-,A-,27364
14763,ex202407,user70,set28/2/mix/X_1978-8.wav,set28/2/mix/A_1973-52.wav,set28/2/mix/B_1995-44.wav,NA,A-,A-,A-,18364
14764,ex202407,user70,set28/3/mix/X_1943-19.wav,set28/3/mix/A_2086-7.wav,set28/3/mix/B_1975-32.wav,B-,B-,NA,B-,19456
14765,ex202407,user70,set28/1/guitar/X_1897-47.wav,set28/1/guitar/A_2095-22.wav,set28/1/guitar/B_1978-6.wav,NA,NA,B-,B-,19860
14767,ex202407,user70,set28/1/residuals/X_1897-4.wav,set28/1/residuals/A_2095-41.wav,set28/1/residuals/B_1978-8.wav,A-,B-,A-,A-,23663
14770,ex202407,user70,set28/1/mix/X_1897-29.wav,set28/1/mix/A_2095-50.wav,set28/1/mix/B_1978-38.wav,A-,NA,NA,A-,22397
14775,ex202407,user70,set28/1/drums/X_1897-46.wav,set28/1/drums/A_2095-12.wav,set28/1/drums/B_1978-45.wav,NA,A-,A-,A-,29286
14777,ex202407,user70,set28/1/bass/X_1897-50.wav,set28/1/bass/A_2095-45.wav,set28/1/bass/B_1978-56.wav,B-,B-,B+,B+,20486
14781,ex202407,user70,set28/0/mix/X_1895-12.wav,set28/0/mix/A_1891-7.wav,set28/0/mix/B_1898-13.wav,NA,A-,B-,A-,43575
14782,ex202407,user70,set28/1/piano/X_1897-40.wav,set28/1/piano/A_2095-41.wav,set28/1/piano/B_1978-13.wav,A-,B-,A-,A-,17688
14784,ex202407,user70,set28/0/bass/X_1895-19.wav,set28/0/bass/A_1891-49.wav,set28/0/bass/B_1898-46.wav,B-,A-,B+,B+,17988
14786,ex202407,user70,set28/3/guitar/X_1943-48.wav,set28/3/guitar/A_2086-57.wav,set28/3/guitar/B_1975-38.wav,NA,NA,A-,A-,33277
14790,ex202407,user70,set28/0/piano/X_1895-21.wav,set28/0/piano/A_1891-9.wav,set28/0/piano/B_1898-47.wav,A-,NA,NA,A-,21788
14792,ex202407,user70,set28/2/residuals/X_1978-15.wav,set28/2/residuals/A_1973-41.wav,set28/2/residuals/B_1995-30.wav,NA,B-,B+,B-,30977
14793,ex202407,user70,set28/3/residuals/X_1943-26.wav,set28/3/residuals/A_2086-40.wav,set28/3/residuals/B_1975-40.wav,A-,B-,B-,B-,17967
14794,ex202407,user70,set28/2/bass/X_1978-25.wav,set28/2/bass/A_1973-27.wav,set28/2/bass/B_1995-22.wav,NA,A-,NA,A-,22517
14795,ex202407,user70,set28/3/bass/X_1943-8.wav,set28/3/bass/A_2086-46.wav,set28/3/bass/B_1975-40.wav,B+,NA,A-,B-,20238
14797,ex202407,user70,set28/2/drums/X_1978-34.wav,set28/2/drums/A_1973-47.wav,set28/2/drums/B_1995-37.wav,A-,B-,B-,B-,18398
14798,ex202407,user70,set28/3/drums/X_1943-45.wav,set28/3/drums/A_2086-31.wav,set28/3/drums/B_1975-27.wav,B+,NA,B+,B-,18130
14800,ex202407,user70,set28/2/piano/X_1978-7.wav,set28/2/piano/A_1973-24.wav,set28/2/piano/B_1995-14.wav,NA,A-,B-,B-,20682
14803,ex202407,user2,set22/1/residuals/X_1961-59.wav,set22/1/residuals/A_2007-33.wav,set22/1/residuals/B_1986-11.wav,NA,A-,A-,A-,31141
14804,ex202407,user2,set22/1/drums/X_1961-19.wav,set22/1/drums/A_2007-46.wav,set22/1/drums/B_1986-49.wav,A-,A-,A-,A-,19214
14806,ex202407,user2,set22/0/residuals/X_1995-31.wav,set22/0/residuals/A_1878-39.wav,set22/0/residuals/B_1907-35.wav,A-,A-,A-,A-,25324
14808,ex202407,user2,set22/1/bass/X_1961-45.wav,set22/1/bass/A_2007-53.wav,set22/1/bass/B_1986-37.wav,B-,NA,NA,B-,34352
14810,ex202407,user2,set22/2/piano/X_1994-9.wav,set22/2/piano/A_2061-43.wav,set22/2/piano/B_1878-36.wav,NA,A-,A-,A-,36429
14817,ex202407,user2,set22/2/guitar/X_1994-16.wav,set22/2/guitar/A_2061-15.wav,set22/2/guitar/B_1878-34.wav,NA,NA,B-,B-,34780
14819,ex202407,user2,set22/3/mix/X_1990-61.wav,set22/3/mix/A_2008-27.wav,set22/3/mix/B_1916-23.wav,B-,B+,B+,B+,25573
