Unnamed: 0,ex_name,subject_id,reference,sample_a,sample_b,answer_timbre,answer_rhythm,answer_melody,answer_total,choice_time
13667,ex202407,subject200,set26/0/residuals/X_2046-47.wav,set26/0/residuals/C_1948-18.wav,set26/0/residuals/Y_2046-2.wav,A-,A-,A+,A-,67715
13669,ex202407,subject200,set26/2/bass/X_2042-3.wav,set26/2/bass/Y_2042-24.wav,set26/2/bass/C_2079-29.wav,A-,NA,A-,A-,71609
13670,ex202407,subject200,set26/3/drums/X_2053-22.wav,set26/3/drums/Y_2053-26.wav,set26/3/drums/C_1888-7.wav,A+,A-,A+,A+,57731
13673,ex202407,subject200,set26/3/guitar/X_2053-10.wav,set26/3/guitar/C_1888-41.wav,set26/3/guitar/Y_2053-29.wav,B+,B+,B+,B+,49650
13677,ex202407,subject200,set26/0/guitar/X_2046-38.wav,set26/0/guitar/Y_2046-29.wav,set26/0/guitar/C_1948-20.wav,A-,B-,A-,A-,103396
13678,ex202407,subject200,set26/3/mix/X_2053-7.wav,set26/3/mix/C_1888-57.wav,set26/3/mix/Y_2053-1.wav,B-,NA,NA,B-,92470
13680,ex202407,subject200,set26/3/piano/X_2053-16.wav,set26/3/piano/Y_2053-35.wav,set26/3/piano/C_1888-40.wav,A-,NA,A-,A-,55503
13682,ex202407,subject200,set26/3/residuals/X_2053-15.wav,set26/3/residuals/C_1888-15.wav,set26/3/residuals/Y_2053-21.wav,B+,B-,B+,B+,69970
13685,ex202407,subject200,set26/2/residuals/X_2042-28.wav,set26/2/residuals/C_2079-19.wav,set26/2/residuals/Y_2042-38.wav,B+,B-,B+,B+,49270
13687,ex202407,subject200,set26/2/guitar/X_2042-6.wav,set26/2/guitar/C_2079-25.wav,set26/2/guitar/Y_2042-12.wav,B-,B-,B-,B-,67495
13694,ex202407,subject200,set26/2/piano/X_2042-33.wav,set26/2/piano/C_2079-25.wav,set26/2/piano/Y_2042-43.wav,B+,B+,B+,B+,35148
13695,ex202407,subject200,set26/1/piano/X_1951-17.wav,set26/1/piano/C_2063-15.wav,set26/1/piano/Y_1951-22.wav,B+,B+,B+,B+,38888
13697,ex202407,subject200,set26/3/bass/X_2053-47.wav,set26/3/bass/C_1888-6.wav,set26/3/bass/Y_2053-13.wav,B-,B+,B-,B-,32062
13698,ex202407,subject200,set26/0/mix/X_2046-8.wav,set26/0/mix/Y_2046-9.wav,set26/0/mix/C_1948-40.wav,A+,A-,A+,A+,66233
13700,ex202407,subject200,set26/2/drums/X_2042-25.wav,set26/2/drums/C_2079-19.wav,set26/2/drums/Y_2042-7.wav,B+,B-,B-,B+,40579
13703,ex202407,subject73,set23/1/guitar/X_1954-16.wav,set23/1/guitar/Y_1954-18.wav,set23/1/guitar/C_2014-25.wav,A+,B-,B+,B-,39451
13706,ex202407,subject73,set23/0/residuals/X_2037-49.wav,set23/0/residuals/Y_2037-19.wav,set23/0/residuals/C_1940-13.wav,A+,A+,A+,A+,25915
13708,ex202407,subject73,set23/3/residuals/X_1936-12.wav,set23/3/residuals/C_2046-24.wav,set23/3/residuals/Y_1936-11.wav,B-,B+,B-,B-,32937
13709,ex202407,subject73,set23/1/mix/X_1954-28.wav,set23/1/mix/C_2014-17.wav,set23/1/mix/Y_1954-45.wav,A-,A-,A-,A-,29445
13711,ex202407,subject73,set23/1/residuals/X_1954-52.wav,set23/1/residuals/C_2014-11.wav,set23/1/residuals/Y_1954-16.wav,A-,A-,A-,A-,54246
13714,ex202407,subject73,set23/0/bass/X_2037-18.wav,set23/0/bass/Y_2037-31.wav,set23/0/bass/C_1940-30.wav,A+,A-,A-,A-,34921
13716,ex202407,subject73,set23/2/bass/X_1884-47.wav,set23/2/bass/Y_1884-9.wav,set23/2/bass/C_2052-38.wav,A-,A-,A-,A-,62981
13717,ex202407,subject73,set23/3/guitar/X_1936-36.wav,set23/3/guitar/C_2046-28.wav,set23/3/guitar/Y_1936-20.wav,B+,B-,NA,B-,97947
13721,ex202407,subject73,set23/3/piano/X_1936-50.wav,set23/3/piano/Y_1936-13.wav,set23/3/piano/C_2046-18.wav,B+,A-,A-,B-,47374
13724,ex202407,subject73,set23/0/drums/X_2037-53.wav,set23/0/drums/Y_2037-50.wav,set23/0/drums/C_1940-16.wav,A+,A+,A+,A+,21032
13725,ex202407,subject73,set23/3/bass/X_1936-5.wav,set23/3/bass/Y_1936-42.wav,set23/3/bass/C_2046-13.wav,A+,A+,A+,A+,21679
13726,ex202407,subject73,set23/0/piano/X_2037-43.wav,set23/0/piano/C_1940-37.wav,set23/0/piano/Y_2037-40.wav,B+,B+,B+,B+,21762
13729,ex202407,subject73,set23/3/drums/X_1936-50.wav,set23/3/drums/C_2046-16.wav,set23/3/drums/Y_1936-40.wav,B+,B+,B+,B+,27807
13733,ex202407,subject73,set23/0/guitar/X_2037-23.wav,set23/0/guitar/Y_2037-46.wav,set23/0/guitar/C_1940-7.wav,A+,A+,A+,A+,19022
13734,ex202407,subject73,set23/1/bass/X_1954-41.wav,set23/1/bass/C_2014-34.wav,set23/1/bass/Y_1954-30.wav,B+,NA,B-,B-,71167
13735,ex202407,subject73,set23/2/piano/X_1884-16.wav,set23/2/piano/Y_1884-33.wav,set23/2/piano/C_2052-35.wav,A+,A+,A+,A+,64697
13737,ex202407,subject73,set23/0/mix/X_2037-3.wav,set23/0/mix/C_1940-22.wav,set23/0/mix/Y_2037-14.wav,B+,B-,B-,B+,30581
13739,ex202407,subject73,set23/2/guitar/X_1884-17.wav,set23/2/guitar/C_2052-3.wav,set23/2/guitar/Y_1884-20.wav,B+,B+,B+,B+,77616
13741,ex202407,subject73,set23/2/drums/X_1884-29.wav,set23/2/drums/C_2052-8.wav,set23/2/drums/Y_1884-2.wav,B+,B+,B+,B+,20082
13742,ex202407,subject73,set23/1/piano/X_1954-18.wav,set23/1/piano/Y_1954-14.wav,set23/1/piano/C_2014-37.wav,A+,A-,A-,A+,22101
13744,ex202407,subject73,set23/2/mix/X_1884-27.wav,set23/2/mix/Y_1884-31.wav,set23/2/mix/C_2052-41.wav,A-,A-,A-,A-,52259
13746,ex202407,subject73,set23/1/drums/X_1954-26.wav,set23/1/drums/C_2014-47.wav,set23/1/drums/Y_1954-16.wav,B+,B+,B+,B+,28755
13747,ex202407,subject73,set23/3/mix/X_1936-35.wav,set23/3/mix/C_2046-42.wav,set23/3/mix/Y_1936-45.wav,B-,B-,B-,B-,29011
13749,ex202407,subject73,set23/2/residuals/X_1884-5.wav,set23/2/residuals/Y_1884-58.wav,set23/2/residuals/C_2052-20.wav,A-,A-,A-,A-,23685
13754,ex202407,subject132,set26/2/guitar/X_2042-6.wav,set26/2/guitar/C_2079-25.wav,set26/2/guitar/Y_2042-12.wav,B-,B+,B+,B+,41600
13757,ex202407,subject132,set26/3/piano/X_2053-16.wav,set26/3/piano/Y_2053-35.wav,set26/3/piano/C_1888-40.wav,A+,A-,A+,A+,34102
13758,ex202407,subject132,set26/3/guitar/X_2053-10.wav,set26/3/guitar/C_1888-41.wav,set26/3/guitar/Y_2053-29.wav,B+,B+,B+,B+,33656
13759,ex202407,subject132,set26/3/drums/X_2053-22.wav,set26/3/drums/Y_2053-26.wav,set26/3/drums/C_1888-7.wav,A-,A+,A+,A+,40628
13760,ex202407,subject132,set26/1/residuals/X_1951-23.wav,set26/1/residuals/Y_1951-40.wav,set26/1/residuals/C_2063-69.wav,A+,A+,A+,A+,33718
13762,ex202407,subject132,set26/3/bass/X_2053-47.wav,set26/3/bass/C_1888-6.wav,set26/3/bass/Y_2053-13.wav,B+,B-,B-,B-,71429
13763,ex202407,subject132,set26/2/bass/X_2042-3.wav,set26/2/bass/Y_2042-24.wav,set26/2/bass/C_2079-29.wav,A+,A-,A-,A-,51808
13765,ex202407,subject132,set26/3/mix/X_2053-7.wav,set26/3/mix/C_1888-57.wav,set26/3/mix/Y_2053-1.wav,NA,B-,B-,B-,55744
13770,ex202407,subject132,set26/1/bass/X_1951-29.wav,set26/1/bass/Y_1951-12.wav,set26/1/bass/C_2063-65.wav,A-,NA,A-,A-,61564
13771,ex202407,subject132,set26/3/residuals/X_2053-15.wav,set26/3/residuals/C_1888-15.wav,set26/3/residuals/Y_2053-21.wav,B+,B-,B+,B+,33770
13772,ex202407,subject132,set26/2/piano/X_2042-33.wav,set26/2/piano/C_2079-25.wav,set26/2/piano/Y_2042-43.wav,B+,B+,B-,B+,46011
13775,ex202407,subject132,set26/0/piano/X_2046-17.wav,set26/0/piano/Y_2046-29.wav,set26/0/piano/C_1948-37.wav,A+,A-,A-,A-,47020
13776,ex202407,subject132,set26/0/drums/X_2046-19.wav,set26/0/drums/Y_2046-45.wav,set26/0/drums/C_1948-29.wav,A+,A+,A-,A+,31989
13778,ex202407,subject132,set26/0/mix/X_2046-8.wav,set26/0/mix/Y_2046-9.wav,set26/0/mix/C_1948-40.wav,A+,A+,A-,A+,44572
13779,ex202407,subject132,set26/1/piano/X_1951-17.wav,set26/1/piano/C_2063-15.wav,set26/1/piano/Y_1951-22.wav,B+,B+,B+,B+,45073
13780,ex202407,subject132,set26/1/mix/X_1951-33.wav,set26/1/mix/C_2063-48.wav,set26/1/mix/Y_1951-34.wav,B+,B+,B+,B+,56059
13787,ex202407,subject132,set26/2/residuals/X_2042-28.wav,set26/2/residuals/C_2079-19.wav,set26/2/residuals/Y_2042-38.wav,B+,B+,B-,B+,117751
13791,ex202407,subject132,set26/0/residuals/X_2046-47.wav,set26/0/residuals/C_1948-18.wav,set26/0/residuals/Y_2046-2.wav,A-,A-,A-,A-,51187
13792,ex202407,subject132,set26/0/guitar/X_2046-38.wav,set26/0/guitar/Y_2046-29.wav,set26/0/guitar/C_1948-20.wav,A-,A-,A+,A-,59210
13793,ex202407,subject132,set26/1/drums/X_1951-2.wav,set26/1/drums/C_2063-56.wav,set26/1/drums/Y_1951-40.wav,B+,B+,B+,B+,30907
13794,ex202407,subject132,set26/2/mix/X_2042-36.wav,set26/2/mix/C_2079-28.wav,set26/2/mix/Y_2042-37.wav,B+,B+,B-,B+,46073
13796,ex202407,subject132,set26/0/bass/X_2046-20.wav,set26/0/bass/Y_2046-17.wav,set26/0/bass/C_1948-35.wav,A+,A+,A+,A+,39299
13800,ex202407,subject132,set26/2/drums/X_2042-25.wav,set26/2/drums/C_2079-19.wav,set26/2/drums/Y_2042-7.wav,B+,B+,B-,B+,39201
13801,ex202407,subject132,set26/1/guitar/X_1951-5.wav,set26/1/guitar/Y_1951-31.wav,set26/1/guitar/C_2063-67.wav,A+,A+,A+,A+,32695
13803,ex202407,subject136,set7/2/mix/X_2074-3.wav,set7/2/mix/C_2004-13.wav,set7/2/mix/Y_2074-29.wav,B-,A-,A-,A-,53574
13807,ex202407,subject136,set7/3/residuals/X_2038-39.wav,set7/3/residuals/C_2000-34.wav,set7/3/residuals/Y_2038-28.wav,B+,B-,B-,B+,40103
13808,ex202407,subject136,set7/0/bass/X_2007-51.wav,set7/0/bass/C_1945-16.wav,set7/0/bass/Y_2007-36.wav,B+,A-,B-,B-,60455
13809,ex202407,subject136,set7/3/mix/X_2038-32.wav,set7/3/mix/Y_2038-36.wav,set7/3/mix/C_2000-23.wav,A-,A-,A-,A-,35791
13811,ex202407,subject136,set7/0/mix/X_2007-13.wav,set7/0/mix/C_1945-10.wav,set7/0/mix/Y_2007-21.wav,B+,A-,A-,A-,96213
13812,ex202407,subject136,set7/2/piano/X_2074-53.wav,set7/2/piano/Y_2074-19.wav,set7/2/piano/C_2004-20.wav,A+,A-,A+,A+,23008
13816,ex202407,subject136,set7/1/bass/X_2086-24.wav,set7/1/bass/C_2093-27.wav,set7/1/bass/Y_2086-6.wav,B+,B+,B-,B+,64418
13817,ex202407,subject136,set7/3/piano/X_2038-9.wav,set7/3/piano/Y_2038-4.wav,set7/3/piano/C_2000-34.wav,A-,A-,A-,A-,58831
13818,ex202407,subject136,set7/2/drums/X_2074-6.wav,set7/2/drums/Y_2074-52.wav,set7/2/drums/C_2004-8.wav,A+,A-,NA,A+,25681
13819,ex202407,subject136,set7/2/bass/X_2074-44.wav,set7/2/bass/Y_2074-25.wav,set7/2/bass/C_2004-36.wav,A-,A+,A+,A+,29302
13821,ex202407,subject136,set7/0/guitar/X_2007-27.wav,set7/0/guitar/Y_2007-28.wav,set7/0/guitar/C_1945-39.wav,A+,A-,A-,A+,21516
13822,ex202407,subject136,set7/1/drums/X_2086-35.wav,set7/1/drums/Y_2086-49.wav,set7/1/drums/C_2093-27.wav,A+,A+,A+,A+,19962
13823,ex202407,subject136,set7/3/bass/X_2038-54.wav,set7/3/bass/C_2000-18.wav,set7/3/bass/Y_2038-56.wav,A-,B-,B-,B-,47977
13826,ex202407,subject136,set7/3/guitar/X_2038-1.wav,set7/3/guitar/Y_2038-47.wav,set7/3/guitar/C_2000-8.wav,A-,NA,A-,A-,60707
13830,ex202407,subject136,set7/0/residuals/X_2007-53.wav,set7/0/residuals/C_1945-9.wav,set7/0/residuals/Y_2007-2.wav,B+,B-,A-,B-,100538
13831,ex202407,subject136,set7/3/drums/X_2038-3.wav,set7/3/drums/C_2000-3.wav,set7/3/drums/Y_2038-18.wav,B-,A-,NA,A-,62055
13835,ex202407,subject136,set7/2/guitar/X_2074-39.wav,set7/2/guitar/C_2004-27.wav,set7/2/guitar/Y_2074-50.wav,NA,B-,B-,B-,83701
13837,ex202407,subject136,set7/0/drums/X_2007-43.wav,set7/0/drums/C_1945-19.wav,set7/0/drums/Y_2007-14.wav,B+,B+,NA,B+,59825
13841,ex202407,subject136,set7/2/residuals/X_2074-49.wav,set7/2/residuals/Y_2074-33.wav,set7/2/residuals/C_2004-24.wav,A-,B-,A-,A-,54823
13842,ex202407,subject136,set7/1/piano/X_2086-34.wav,set7/1/piano/Y_2086-1.wav,set7/1/piano/C_2093-30.wav,A+,A+,A-,A+,48078
13844,ex202407,subject136,set7/1/mix/X_2086-46.wav,set7/1/mix/Y_2086-33.wav,set7/1/mix/C_2093-5.wav,A+,A+,A-,A+,44210
13845,ex202407,subject136,set7/1/residuals/X_2086-40.wav,set7/1/residuals/Y_2086-39.wav,set7/1/residuals/C_2093-11.wav,A-,A-,A-,A-,28038
13847,ex202407,subject136,set7/0/piano/X_2007-38.wav,set7/0/piano/Y_2007-49.wav,set7/0/piano/C_1945-12.wav,A+,A-,A-,A-,46892
13848,ex202407,subject136,set7/1/guitar/X_2086-39.wav,set7/1/guitar/Y_2086-40.wav,set7/1/guitar/C_2093-7.wav,A+,A+,A-,A+,45415
13853,ex202407,subject203,set20/3/piano/X_1987-50.wav,set20/3/piano/Y_1987-19.wav,set20/3/piano/C_2001-70.wav,A+,A+,A+,A+,17730
13854,ex202407,subject203,set20/0/bass/X_1937-28.wav,set20/0/bass/Y_1937-15.wav,set20/0/bass/C_2036-30.wav,A+,A-,NA,A+,18208
13857,ex202407,subject203,set20/2/mix/X_1973-11.wav,set20/2/mix/C_2017-4.wav,set20/2/mix/Y_1973-47.wav,B+,B+,B-,B+,19228
13858,ex202407,subject203,set20/1/residuals/X_1878-27.wav,set20/1/residuals/C_1998-18.wav,set20/1/residuals/Y_1878-44.wav,B+,B+,B+,B+,18471
13860,ex202407,subject203,set20/3/residuals/X_1987-27.wav,set20/3/residuals/C_2001-51.wav,set20/3/residuals/Y_1987-21.wav,B-,B-,NA,B-,20510
13862,ex202407,subject203,set20/0/drums/X_1937-17.wav,set20/0/drums/C_2036-7.wav,set20/0/drums/Y_1937-26.wav,NA,B-,B-,B-,98485
13865,ex202407,subject203,set20/2/guitar/X_1973-29.wav,set20/2/guitar/C_2017-5.wav,set20/2/guitar/Y_1973-48.wav,B-,B-,B-,B-,26068
13867,ex202407,subject203,set20/3/mix/X_1987-49.wav,set20/3/mix/Y_1987-26.wav,set20/3/mix/C_2001-36.wav,A-,A-,A-,A-,19845
13869,ex202407,subject203,set20/2/piano/X_1973-18.wav,set20/2/piano/Y_1973-2.wav,set20/2/piano/C_2017-7.wav,A+,A+,A+,A+,22592
13870,ex202407,subject203,set20/0/residuals/X_1937-18.wav,set20/0/residuals/Y_1937-26.wav,set20/0/residuals/C_2036-45.wav,A-,A-,A-,A-,19600
13880,ex202407,subject203,set20/1/bass/X_1878-48.wav,set20/1/bass/Y_1878-34.wav,set20/1/bass/C_1998-1.wav,A+,A+,A+,A+,18416
13881,ex202407,subject203,set20/3/drums/X_1987-27.wav,set20/3/drums/Y_1987-32.wav,set20/3/drums/C_2001-51.wav,A+,A+,A+,A+,17303
13882,ex202407,subject203,set20/2/drums/X_1973-38.wav,set20/2/drums/Y_1973-34.wav,set20/2/drums/C_2017-5.wav,A+,A+,A+,A+,17711
13885,ex202407,subject203,set20/0/piano/X_1937-13.wav,set20/0/piano/Y_1937-11.wav,set20/0/piano/C_2036-13.wav,A+,NA,A-,A-,19711
13886,ex202407,subject203,set20/3/bass/X_1987-10.wav,set20/3/bass/Y_1987-34.wav,set20/3/bass/C_2001-17.wav,A-,A-,A-,A-,18446
13887,ex202407,subject203,set20/0/mix/X_1937-25.wav,set20/0/mix/C_2036-38.wav,set20/0/mix/Y_1937-16.wav,NA,B-,B-,B-,20478
13891,ex202407,subject203,set20/0/guitar/X_1937-30.wav,set20/0/guitar/C_2036-10.wav,set20/0/guitar/Y_1937-33.wav,B-,B-,B-,B-,15869
13892,ex202407,subject203,set20/1/piano/X_1878-36.wav,set20/1/piano/Y_1878-48.wav,set20/1/piano/C_1998-19.wav,A-,A-,A-,A-,182273
13895,ex202407,subject203,set20/3/guitar/X_1987-40.wav,set20/3/guitar/Y_1987-38.wav,set20/3/guitar/C_2001-50.wav,A-,A-,A-,A-,18251
13896,ex202407,subject203,set20/1/mix/X_1878-50.wav,set20/1/mix/C_1998-7.wav,set20/1/mix/Y_1878-33.wav,B-,B+,B+,B-,20696
13898,ex202407,subject203,set20/2/bass/X_1973-36.wav,set20/2/bass/C_2017-21.wav,set20/2/bass/Y_1973-13.wav,NA,B-,NA,B-,20691
13899,ex202407,subject203,set20/2/residuals/X_1973-36.wav,set20/2/residuals/Y_1973-37.wav,set20/2/residuals/C_2017-42.wav,A+,A+,A+,A+,17682
13900,ex202407,subject203,set20/1/drums/X_1878-53.wav,set20/1/drums/C_1998-16.wav,set20/1/drums/Y_1878-23.wav,B+,B+,B+,B+,20448
13902,ex202407,subject203,set20/1/guitar/X_1878-34.wav,set20/1/guitar/Y_1878-47.wav,set20/1/guitar/C_1998-17.wav,NA,A-,A-,A-,17827
13904,ex202407,subject189,set14/3/bass/X_2069-24.wav,set14/3/bass/Y_2069-4.wav,set14/3/bass/C_2074-38.wav,A-,B-,A-,A-,23077
13905,ex202407,subject189,set14/3/residuals/X_2069-30.wav,set14/3/residuals/C_2074-57.wav,set14/3/residuals/Y_2069-48.wav,B-,B-,B-,B-,26356
13906,ex202407,subject189,set14/1/mix/X_1956-33.wav,set14/1/mix/Y_1956-17.wav,set14/1/mix/C_1950-42.wav,A-,B-,A-,A-,22812
13910,ex202407,subject189,set14/2/bass/X_2037-31.wav,set14/2/bass/Y_2037-27.wav,set14/2/bass/C_2016-41.wav,A-,A-,NA,A-,80521
13912,ex202407,subject189,set14/1/piano/X_1956-37.wav,set14/1/piano/Y_1956-38.wav,set14/1/piano/C_1950-38.wav,A+,A-,A-,A-,82545
13913,ex202407,subject189,set14/0/mix/X_1952-14.wav,set14/0/mix/Y_1952-29.wav,set14/0/mix/C_1959-15.wav,A+,A-,A+,A+,26006
13915,ex202407,subject189,set14/3/guitar/X_2069-43.wav,set14/3/guitar/C_2074-29.wav,set14/3/guitar/Y_2069-42.wav,B+,B-,B-,B-,21757
13917,ex202407,subject189,set14/2/mix/X_2037-51.wav,set14/2/mix/C_2016-37.wav,set14/2/mix/Y_2037-2.wav,B+,B-,B-,B-,40817
13918,ex202407,subject189,set14/3/piano/X_2069-45.wav,set14/3/piano/C_2074-28.wav,set14/3/piano/Y_2069-28.wav,B-,A-,B-,B-,36552
13919,ex202407,subject189,set14/2/guitar/X_2037-31.wav,set14/2/guitar/C_2016-20.wav,set14/2/guitar/Y_2037-10.wav,A-,A-,A-,A-,65671
13921,ex202407,subject189,set14/1/bass/X_1956-6.wav,set14/1/bass/C_1950-30.wav,set14/1/bass/Y_1956-24.wav,B+,B-,B-,B-,37836
13922,ex202407,subject189,set14/0/guitar/X_1952-39.wav,set14/0/guitar/C_1959-7.wav,set14/0/guitar/Y_1952-33.wav,A-,B-,A-,A-,22935
13925,ex202407,subject189,set14/2/residuals/X_2037-21.wav,set14/2/residuals/C_2016-40.wav,set14/2/residuals/Y_2037-19.wav,B+,B-,B-,B-,35663
13930,ex202407,subject189,set14/0/piano/X_1952-35.wav,set14/0/piano/Y_1952-18.wav,set14/0/piano/C_1959-23.wav,A+,A+,A+,A+,26572
13931,ex202407,subject189,set14/0/residuals/X_1952-31.wav,set14/0/residuals/C_1959-32.wav,set14/0/residuals/Y_1952-13.wav,B+,B-,B-,B-,22596
13933,ex202407,subject189,set14/1/residuals/X_1956-38.wav,set14/1/residuals/Y_1956-30.wav,set14/1/residuals/C_1950-20.wav,A+,A-,A-,A-,23759
13934,ex202407,subject189,set14/0/drums/X_1952-23.wav,set14/0/drums/Y_1952-30.wav,set14/0/drums/C_1959-49.wav,A+,A+,A+,A+,64682
13939,ex202407,subject189,set14/1/guitar/X_1956-1.wav,set14/1/guitar/Y_1956-38.wav,set14/1/guitar/C_1950-20.wav,NA,A+,A-,A-,144194
13940,ex202407,subject189,set14/3/mix/X_2069-11.wav,set14/3/mix/C_2074-32.wav,set14/3/mix/Y_2069-35.wav,A-,A-,A-,A-,35073
13944,ex202407,subject189,set14/2/piano/X_2037-35.wav,set14/2/piano/Y_2037-29.wav,set14/2/piano/C_2016-17.wav,A-,A-,A-,A-,21952
13946,ex202407,subject189,set14/0/bass/X_1952-22.wav,set14/0/bass/C_1959-29.wav,set14/0/bass/Y_1952-6.wav,A-,A-,NA,A-,24839
13948,ex202407,subject189,set14/1/drums/X_1956-36.wav,set14/1/drums/Y_1956-29.wav,set14/1/drums/C_1950-40.wav,A+,A+,A+,A+,22419
13951,ex202407,subject189,set14/3/drums/X_2069-13.wav,set14/3/drums/Y_2069-37.wav,set14/3/drums/C_2074-11.wav,A-,A+,NA,A-,25578
13952,ex202407,subject189,set14/2/drums/X_2037-15.wav,set14/2/drums/C_2016-28.wav,set14/2/drums/Y_2037-25.wav,B-,B+,NA,B-,28540
13953,ex202407,subject41,set1/3/guitar/X_1959-49.wav,set1/3/guitar/C_2004-32.wav,set1/3/guitar/Y_1959-48.wav,B+,B+,B+,B+,17190
13955,ex202407,subject41,set1/1/guitar/X_1876-45.wav,set1/1/guitar/C_1881-11.wav,set1/1/guitar/Y_1876-6.wav,B+,A-,NA,B-,30472
13957,ex202407,subject41,set1/2/mix/X_1945-21.wav,set1/2/mix/Y_1945-16.wav,set1/2/mix/C_1985-29.wav,A+,A+,A+,A+,29470
13958,ex202407,subject41,set1/0/mix/X_2019-10.wav,set1/0/mix/Y_2019-20.wav,set1/0/mix/C_1892-13.wav,A+,A+,A+,A+,16523
13959,ex202407,subject41,set1/1/bass/X_1876-34.wav,set1/1/bass/C_1881-43.wav,set1/1/bass/Y_1876-26.wav,B+,B+,B+,B+,34448
13968,ex202407,subject41,set1/0/bass/X_2019-6.wav,set1/0/bass/Y_2019-46.wav,set1/0/bass/C_1892-34.wav,B-,A+,A+,A-,32392
13969,ex202407,subject41,set1/3/bass/X_1959-39.wav,set1/3/bass/C_2004-35.wav,set1/3/bass/Y_1959-1.wav,B-,A-,NA,B-,26326
13971,ex202407,subject41,set1/0/drums/X_2019-28.wav,set1/0/drums/Y_2019-27.wav,set1/0/drums/C_1892-6.wav,A+,A+,NA,A+,21544
13972,ex202407,subject41,set1/1/residuals/X_1876-41.wav,set1/1/residuals/C_1881-36.wav,set1/1/residuals/Y_1876-37.wav,B+,B+,B+,B+,94242
13973,ex202407,subject41,set1/2/residuals/X_1945-6.wav,set1/2/residuals/C_1985-4.wav,set1/2/residuals/Y_1945-33.wav,B+,B-,B+,B+,19473
13978,ex202407,subject41,set1/3/mix/X_1959-15.wav,set1/3/mix/C_2004-17.wav,set1/3/mix/Y_1959-2.wav,B+,B+,B+,B+,16819
13980,ex202407,subject41,set1/1/piano/X_1876-32.wav,set1/1/piano/C_1881-62.wav,set1/1/piano/Y_1876-17.wav,B+,A-,B-,B-,18463
13981,ex202407,subject41,set1/2/guitar/X_1945-15.wav,set1/2/guitar/C_1985-41.wav,set1/2/guitar/Y_1945-33.wav,B+,B+,B+,B+,19666
13982,ex202407,subject41,set1/2/drums/X_1945-14.wav,set1/2/drums/C_1985-8.wav,set1/2/drums/Y_1945-21.wav,B+,B+,B-,B+,21596
13983,ex202407,subject41,set1/0/residuals/X_2019-21.wav,set1/0/residuals/Y_2019-38.wav,set1/0/residuals/C_1892-3.wav,A+,B-,A-,A-,125606
13987,ex202407,subject41,set1/3/piano/X_1959-47.wav,set1/3/piano/C_2004-15.wav,set1/3/piano/Y_1959-41.wav,B+,B+,B+,B+,16709
13989,ex202407,subject41,set1/2/bass/X_1945-27.wav,set1/2/bass/C_1985-17.wav,set1/2/bass/Y_1945-17.wav,B+,B+,B+,B+,19909
13990,ex202407,subject41,set1/3/drums/X_1959-33.wav,set1/3/drums/Y_1959-48.wav,set1/3/drums/C_2004-36.wav,A+,A-,NA,A-,81542
13992,ex202407,subject41,set1/1/drums/X_1876-3.wav,set1/1/drums/Y_1876-17.wav,set1/1/drums/C_1881-54.wav,A+,A+,NA,A+,28439
13993,ex202407,subject41,set1/3/residuals/X_1959-17.wav,set1/3/residuals/Y_1959-10.wav,set1/3/residuals/C_2004-25.wav,A+,A+,A+,A+,20977
13994,ex202407,subject41,set1/2/piano/X_1945-6.wav,set1/2/piano/C_1985-4.wav,set1/2/piano/Y_1945-14.wav,B+,B+,B+,B+,832497
13998,ex202407,subject41,set1/1/mix/X_1876-50.wav,set1/1/mix/C_1881-26.wav,set1/1/mix/Y_1876-16.wav,B-,B-,B-,B-,27643
13999,ex202407,subject41,set1/0/guitar/X_2019-31.wav,set1/0/guitar/Y_2019-8.wav,set1/0/guitar/C_1892-8.wav,A+,A+,A+,A+,16535
14000,ex202407,subject41,set1/0/piano/X_2019-9.wav,set1/0/piano/Y_2019-23.wav,set1/0/piano/C_1892-21.wav,A+,A+,A+,A+,22583
14006,ex202407,subject100,set8/2/bass/X_1929-32.wav,set8/2/bass/C_1920-31.wav,set8/2/bass/Y_1929-10.wav,NA,B-,B-,B-,23322
14007,ex202407,subject100,set8/0/bass/X_2044-34.wav,set8/0/bass/C_1895-21.wav,set8/0/bass/Y_2044-2.wav,NA,B-,B-,B-,26802
14009,ex202407,subject100,set8/3/mix/X_2074-1.wav,set8/3/mix/Y_2074-33.wav,set8/3/mix/C_2000-17.wav,NA,A-,A+,A+,31555
14012,ex202407,subject100,set8/0/drums/X_2044-5.wav,set8/0/drums/Y_2044-29.wav,set8/0/drums/C_1895-17.wav,NA,A-,NA,A-,22987
14013,ex202407,subject100,set8/1/mix/X_1987-42.wav,set8/1/mix/C_1974-15.wav,set8/1/mix/Y_1987-52.wav,B-,B+,B-,B+,23396
14020,ex202407,subject100,set8/1/bass/X_1987-15.wav,set8/1/bass/C_1974-37.wav,set8/1/bass/Y_1987-53.wav,B+,B-,NA,B+,25465
14021,ex202407,subject100,set8/3/piano/X_2074-47.wav,set8/3/piano/Y_2074-8.wav,set8/3/piano/C_2000-30.wav,NA,A-,A-,A-,32609
14022,ex202407,subject100,set8/3/bass/X_2074-7.wav,set8/3/bass/C_2000-8.wav,set8/3/bass/Y_2074-6.wav,B-,B-,B+,B+,33343
